,id,name,id_post,created_time,updated_time,message,type,picture,source,like,love,haha,wow,sad,angry,total_reactions,total_shares,total_comments,video_length
295,101084031778928,Biết thế éo đi làm,101084031778928_885762273556081,2023-10-06T13:53:49+0000,2023-10-06T16:59:41+0000,Công ty gia đình kiểu #BTEDL  #AgencyCam,video,https://scontent.fhan3-3.fna.fbcdn.net/v/t15.5256-10/370347850_680979710411834_5693181114295239671_n.jpg?stp=dst-jpg_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=1a7029&_nc_ohc=CiQsIRzfpycAX_GQ05W&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfDViVCT5z898TTa9BykeGxsX76XNy9NH_q3fF4yvXP0-Q&oe=655C8194,https://scontent.fhan3-1.fna.fbcdn.net/v/t42.1790-2/386440769_1438470360051818_6154638178564149959_n.mp4?_nc_cat=102&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=6wc2zpLW52IAX8r-ug6&_nc_ht=scontent.fhan3-1.fna&oh=00_AfB5gKb2M8zV5DmhxfhjB0H2WIWMcy40E1ngtqeH4kwFhQ&oe=655DA082,185,0,172,0,0,0,357,9,9,99
296,101084031778928,Biết thế éo đi làm,101084031778928_885715166894125,2023-10-06T13:00:05+0000,2023-10-08T03:59:59+0000,"Biết thế không nghỉ 😭 từ mai xin phép đi làm đầy đủ 🙏

Hỏi đồng nghiệp mới biết là đang có challenge chụp ảnh checkin với tủ lạnh đầy ắp Yakult nên sếp mới bạo chi sốpping full cả tủ cho cả công ty ạ :)) vừa chăm sóc đường ruột khỏe, tăng cường đề kháng cho ae văn phòng, vừa tham gia challenge để nhăm nhe đoạt giải. Một tên trúng hai đích kkkkkkkkkkkk 🤣

Mọi người cũng nhanh tay nhanh chân tham gia lun đi nha, chỉ cần checkin, sống ảo tung chảo cùng tủ lạnh có Yakult là có cơ hội ẵm loạt giải xịn xò rùiiiiiii. Từ nay đến hết 20/10 thui đó nha:
⭐ 01 giải Nhất: Giá trị lên tới 8 triệu VNĐ
⭐ 02 giải Nhì: Giá trị lên tới 4 triệu VNĐ
⭐ 03 giải Ba: Giá trị lên tới 2 triệu VNĐ
⭐ 10 giải Hạnh Phúc: Sản phẩm Yakult
Toàn bộ giải thưởng sẽ được tặng kèm một bộ quà Yakult bao gồm: 01 gấu bông siêu nhân Yakult, 01 thiệp Yakult và 01 túi vải Yakult

Gét gô gét gô!!!
#MoingayYakult #Moingayganket #TulanhcoYakult",photo,https://scontent.fhan3-4.fna.fbcdn.net/v/t39.30808-6/387086056_885715130227462_4300970928220517821_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fC7HlUGLFYcAX-TdD8Z&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-4.fna&oh=00_AfBhaZuFa8xfNV0hpTuQmfR6DwPitdYpkB_s6PKbfxeiRg&oe=655D11FF,,1748,3,250,115,1,0,2117,0,15,0
297,101084031778928,Biết thế éo đi làm,101084031778928_885510806914561,2023-10-06T10:22:41+0000,2023-10-08T12:39:13+0000,Nếu văn phòng nào hôm nay vẫn không có tiếng cười thì chắc chắn ngày mai phải đi làm thứ 7,status,,,989,5,856,1,62,1,1914,12,88,0
298,101084031778928,Biết thế éo đi làm,101084031778928_885414400257535,2023-10-06T08:28:53+0000,2023-10-08T18:04:44+0000,"[SERRIES CÔNG TY GIA ĐÌNH] _ Tập 3

Người bị ghét ở công ty đình giờ cơm kiểu:",photo,https://scontent.fhan4-3.fna.fbcdn.net/v/t39.30808-6/386755072_885414346924207_5818751809014785670_n.jpg?stp=dst-jpg_p130x130&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZvNx8KxxZDwAX8BFhop&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-3.fna&oh=00_AfD9SPCbuYf9hvQwJ6WNFa9FcIv8OZLRQDiiDu6-fJGjqQ&oe=655CD9B3,,1390,6,1218,2,12,0,2628,3,55,0
299,101084031778928,Biết thế éo đi làm,101084031778928_885376526927989,2023-10-06T08:08:40+0000,2023-10-21T09:03:04+0000,Cần gì ny đâu 😏,photo,https://scontent.fhan3-2.fna.fbcdn.net/v/t39.30808-6/369148906_885376473594661_3924082607308363492_n.jpg?stp=dst-jpg_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yPW_bAIhRWoAX-Sk23U&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-2.fna&oh=00_AfBW3XgdUeUJOBkIqAtSUEODT-nuVKE6id2gklDd2zXP_w&oe=655D8E2E,,1959,37,1831,6,102,1,3936,244,454,0
300,101084031778928,Biết thế éo đi làm,101084031778928_885254250273550,2023-10-06T05:22:23+0000,2023-10-08T13:28:31+0000,Dân kế toán ngày thường hay cười nhưng đến ngày trả lương là c.ọ.c,status,,,888,4,523,1,6,0,1422,10,91,0
301,101084031778928,Biết thế éo đi làm,101084031778928_885163366949305,2023-10-06T01:55:15+0000,2023-10-10T18:14:47+0000,Chế độ của công ty tôi:,photo,https://scontent.fhan4-3.fna.fbcdn.net/v/t39.30808-6/386550266_885163346949307_1745823291257959627_n.jpg?stp=dst-jpg_p130x130&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=PS5cD0FxfLsAX8h_CyB&_nc_oc=AQmnyp56xSurF-y9ROZfw3cZDrSBIXInTsv5zryymKZXIvDNo9tXgk1sYCk_itURNyAD6_Mv0svNV6iBL2QuTQb7&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-3.fna&oh=00_AfCFilfGYxiz-qGCmdqQi4NVGksBOTjn21kAzuMyztBKZA&oe=655CCA6C,,1786,11,2540,2,351,0,4690,148,248,0
302,101084031778928,Biết thế éo đi làm,101084031778928_884643027001339,2023-10-05T13:58:10+0000,2023-10-06T16:47:35+0000,Kiếp nạn nhân viên mới đi làm #BTEDL #AgencyCam,video,https://scontent.fhan4-3.fna.fbcdn.net/v/t15.5256-10/382971203_1508266433259283_4165508423195746240_n.jpg?stp=dst-jpg_p130x130&_nc_cat=100&ccb=1-7&_nc_sid=1a7029&_nc_ohc=8RnTah9jxkYAX8kCEYd&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-3.fna&oh=00_AfDszx5Nd9aDa7FLNCH-VHrwfXGzDFbMboeuwuICT52Jeg&oe=655E195E,https://scontent.fhan3-4.fna.fbcdn.net/v/t42.1790-2/385390330_2344472952406818_1413337574376362045_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjM3NiwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=crKawAuEURQAX9xJI7a&rl=376&vabr=209&_nc_ht=scontent.fhan3-4.fna&oh=00_AfB4jQVhSJfDB3KOT2Da9IcmqyQSUVhB_ZTiJvSYxmhgxw&oe=655D0A80,333,3,218,0,3,0,557,7,19,79
303,101084031778928,Biết thế éo đi làm,101084031778928_884386540360321,2023-10-05T13:00:01+0000,2023-10-08T16:58:51+0000,Kiếp nạn của con gái khi mang đồ makeup đi làm,photo,https://scontent.fhan4-1.fna.fbcdn.net/v/t39.30808-6/386198537_884386443693664_5790021339691106692_n.jpg?stp=cp1_dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wGqoK8MYQDMAX-JYRAP&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-1.fna&oh=00_AfD2GyyaD2_Wae963pxLTRe7sQo9tSXTJws62eEOJlZMhQ&oe=655D1ED2,,2044,0,581,125,10,0,2760,2,25,0
304,101084031778928,Biết thế éo đi làm,101084031778928_884542740344701,2023-10-05T10:54:43+0000,2023-10-09T05:23:33+0000,Đi mua váy sắm sửa cho bản thân thì thấy mức lương của mình ghi trên bảng giá 🥲,status,,,1076,3,1464,0,298,0,2841,38,161,0
305,101084031778928,Biết thế éo đi làm,101084031778928_884507627014879,2023-10-05T09:33:05+0000,2023-10-08T14:03:37+0000,"Sinh viên làm cả buổi được 100k,
Uống cốc trà sữa full topping hết 70k

Enjoué Candles - Tiệm nến thơm cần tuyển NV",status,,,414,2,236,0,51,0,703,9,87,0
306,101084031778928,Biết thế éo đi làm,101084031778928_884478957017746,2023-10-05T08:19:02+0000,2023-10-11T04:29:52+0000,Lương 5 triệu tiền nào của nấy,photo,https://scontent.fhan3-5.fna.fbcdn.net/v/t39.30808-6/387096367_884478920351083_312597188365115414_n.jpg?stp=dst-jpg_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=u8RgRa83wMgAX_b6oQU&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-5.fna&oh=00_AfDTGph-hutVqsSieQGBRrqDY9x_cOo9ZcLoY1deO4Z00g&oe=655CBA03,,765,4,1053,0,4,0,1826,45,112,0
307,101084031778928,Biết thế éo đi làm,101084031778928_884456510353324,2023-10-05T07:21:27+0000,2023-10-06T12:37:28+0000,"Làm nhân sự mấy năm thì giỏi việc nước, đảm việc nhà nha mn 😗",photo,https://scontent.fhan3-5.fna.fbcdn.net/v/t39.30808-6/387111275_884456493686659_4837821269460577605_n.jpg?stp=dst-jpg_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bG473edkuQsAX-WfvUp&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-5.fna&oh=00_AfBPFcn3fbXDZw-43JsTyOV_MZfIqCQA6HeIgswE63TYtA&oe=655CEF53,,942,2,1138,0,8,0,2090,8,73,0
308,101084031778928,Biết thế éo đi làm,101084031778928_884393930359582,2023-10-05T04:32:00+0000,2023-10-10T05:22:09+0000,"[SERRIES CÔNG TY GIA ĐÌNH] - TẬP 2

- Kiếp nạn thứ 82: Cắm cơm nhưng quên bật nút.",photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/387000118_884393810359594_9154357597911850861_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kGXmv77bFGcAX-d44uO&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfBrqpgac6CPOfKTyX0nzETCrtBP04cHbXHuOq6IBuFmQA&oe=655D5E2E,,1105,5,1249,0,18,0,2377,17,129,0
309,101084031778928,Biết thế éo đi làm,101084031778928_884374803694828,2023-10-05T03:40:19+0000,2023-10-20T15:46:31+0000,Đã 2 tiếng đến công ty rồi vẫn không có cảm hứng làm việc 😞,photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/387014886_884374773694831_5772111982039767868_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lKWUE6_luKoAX_YsZcD&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfARJsZWtx39aswL_Gm2izjNUehdKRSYENeR70YTzzYl2Q&oe=655D381A,,978,5,770,0,43,1,1797,34,178,0
310,101084031778928,Biết thế éo đi làm,101084031778928_884345260364449,2023-10-05T02:23:51+0000,2023-10-19T10:20:41+0000,Vũ trụ gửi tín hiệu: Trốn làm ✊,photo,https://scontent.fhan4-2.fna.fbcdn.net/v/t39.30808-6/386565836_884345233697785_7884242904850704813_n.jpg?stp=dst-jpg_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pSa708GUAVQAX9xVTSK&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-2.fna&oh=00_AfAzkMLQYuyc2JxwgJNwpovY4iW4Ni3PE7hrbrJiIijYuA&oe=655DD77C,,1664,37,951,2,15,1,2670,66,277,0
311,101084031778928,Biết thế éo đi làm,101084031778928_883939733738335,2023-10-04T14:09:01+0000,2023-10-18T12:30:23+0000,"Ôi mn ơi, mình bị ng.h.iệ,n đi làm hay sao ý, cứ đến công ty là ngáp :(",status,,,1649,4,3163,1,96,0,4913,239,513,0
312,101084031778928,Biết thế éo đi làm,101084031778928_883894530409522,2023-10-04T13:00:30+0000,2023-10-08T00:06:48+0000,Vật chất quyết định ý thức #BTEDL #AgencyCam,video,https://scontent.fhan3-3.fna.fbcdn.net/v/t15.5256-10/370258597_275519058788858_5785929632605484116_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=1a7029&_nc_ohc=BG2WBl7yuHwAX8GGUFz&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfDjGYxSwYsHCweo01TXRPycCmyHG1m4kdDdabWYdCuImA&oe=655D6B8D,https://scontent.fhan4-3.fna.fbcdn.net/v/t42.1790-2/385114753_184726487991288_7925097119109262494_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjM2MSwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=VuJlicjCE-UAX-mbokL&rl=361&vabr=201&_nc_ht=scontent.fhan4-3.fna&oh=00_AfCwUtjKfLDQmdadnA1INrpUiuCcLmvSUgrGWGpxqn9zzw&oe=655DC056,654,8,587,1,2,0,1252,10,9,75
313,101084031778928,Biết thế éo đi làm,101084031778928_883855227080119,2023-10-04T11:42:01+0000,2023-10-20T16:08:46+0000,"Câu nói khi tôi với đồng nghiệp bàn về tương lai
“Đợi tháng sau t với m nghỉ việc”",status,,,768,0,644,2,16,0,1430,23,216,0
314,101084031778928,Biết thế éo đi làm,101084031778928_883773560421619,2023-10-04T08:34:02+0000,2023-10-07T02:58:20+0000,"Lúc phỏng vấn
- Hãy nêu ưu điểm và nhược điểm của em
- Ưu điểm của em là giỏi lắng nghe, nhược điểm thì nghe xong là quên luôn",status,,,1192,6,944,0,20,0,2162,50,103,0
315,101084031778928,Biết thế éo đi làm,101084031778928_883721950426780,2023-10-04T06:20:27+0000,2023-10-04T18:10:49+0000,"HÉ LỘ HÌNH ẢNH SÂN KHẤU CỰC CHÁY CỦA ĐẠI HỘI TUYỂN DỤNG THE 5WAY 

✨ Tham gia đại hội tuyển dụng không chỉ là cơ hội để các bạn trẻ có thêm thông tin về dự án bđs hot nhất thời điểm này mang tên The 5way Phú Quốc hay hàng trăm cơ hội việc làm với mức thu nhập khủng mà còn là cơ hội để đu idol khi sự kiện còn có 2 rapper nổi tiếng: Rhyder & Lil knight tham gia biểu diễn. Nhá trước chút hình ảnh về sân khấu của sự kiện để mọi người cùng mình đếm ngược đến ngày diễn ra nhé

 😍 Sự kiện sẽ diễn ra tại: 
🏢 Địa điểm: Quảng trường Royal City - Thanh Xuân, Hà Nội 
🕘 Thời gian: Từ 9:00 - 21:00 Ngày 07 & 08.10.2023
 Lưu thông tin và tag ngay cạ cứng để cùng tham gia Đại hội Tuyển dụng The 5way nha!!",photo,https://scontent.fhan3-1.fna.fbcdn.net/v/t39.30808-6/386158616_883821827083459_3780879239454499828_n.jpg?stp=cp1_dst-jpg_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JO6dbEv-Zi0AX98VoU7&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-1.fna&oh=00_AfA0Ih3EjEKXHmdcz4UI6daaW1cgNHMhojmnGwSz0b6OMg&oe=655E1052,,1879,383,1,118,0,0,2381,0,23,0
316,101084031778928,Biết thế éo đi làm,101084031778928_883698563762452,2023-10-04T05:07:56+0000,2023-10-25T07:36:49+0000,Định nghĩa về công ty gia đinh 🏠,photo,https://scontent.fhan3-1.fna.fbcdn.net/v/t39.30808-6/386655274_883698537095788_3452933805898906230_n.jpg?stp=cp1_dst-jpg_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FG49QGtBDHMAX-v74al&_nc_oc=AQl_iUC69iuxBViKjhqeVmgXET8yz0xt0HxYAXfYELRaxA54i82axZ8BNQjuxstQuG2iHOg7WSiFEAJpJZTtYlDX&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-1.fna&oh=00_AfBSdvHIzQ7Iczuvvi5b3FPwhwdRuzfCth5C0Dwtgdf57A&oe=655C8EAC,,3838,52,5372,7,23,0,9292,72,534,0
317,101084031778928,Biết thế éo đi làm,101084031778928_883689247096717,2023-10-04T04:42:30+0000,2023-10-06T05:49:17+0000,"Top “red flag” điển hình của 1 công ty:
🚩Lương thỏa thuận = Lương 5 triệu
🚩Giờ giấc tự do = Làm 24/7
🚩Thưởng theo năng lực = không có thưởng",status,,,601,2,481,0,17,0,1101,12,39,0
318,101084031778928,Biết thế éo đi làm,101084031778928_883669193765389,2023-10-04T03:46:03+0000,2023-10-06T08:51:59+0000,"Sinh viên đi làm thêm cả buổi được 100k,
Bắt xe ôm cả đi cả về hết 80k
Enjoué Candles - Tiệm nến thơm  cần tuyển NV👇",status,,,748,2,463,3,107,0,1323,16,133,0
319,101084031778928,Biết thế éo đi làm,101084031778928_883657790433196,2023-10-04T03:15:50+0000,2023-10-09T19:16:02+0000,Lương đã 5 trẹo thì chớ...,photo,https://scontent.fhan3-4.fna.fbcdn.net/v/t39.30808-6/386506035_883657627099879_8792732921259112464_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Htkwq96oYIMAX84Tb7j&_nc_oc=AQkSGvE-vL-AoiXl4ycXT6MzW7tiJqAapQRNDqtcZFZIPTncZzuIwo8SMoEn1qc-qXxFDdq4IUI4Da0pVZw26apr&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-4.fna&oh=00_AfB4d7pU3ttkqpnq0qLhLvEtDapYtj44zh5Uwdoy8l1R8A&oe=655C5E7B,,1675,6,2036,3,80,0,3800,48,362,0
320,101084031778928,Biết thế éo đi làm,101084031778928_883628220436153,2023-10-04T02:12:05+0000,2023-10-11T03:06:43+0000,"Tôi: ""9h mới dậy thì có nên đi làm nữa không?""",photo,https://scontent.fhan3-5.fna.fbcdn.net/v/t39.30808-6/370171308_883628200436155_4760841091512240130_n.jpg?stp=dst-jpg_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5-bwgWWLuuYAX9NDDhM&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-5.fna&oh=00_AfAeNkkG4b5vJ77dybRfoECLetFlPQOy-ezBK4y4JEV33Q&oe=655D68B3,,2048,9,1366,4,229,0,3656,83,334,0
321,101084031778928,Biết thế éo đi làm,101084031778928_883278237137818,2023-10-03T13:56:12+0000,2023-10-18T02:01:07+0000,Kí sự ngày nghỉ #BTEDL #AgencyCam,video,https://scontent.fhan4-1.fna.fbcdn.net/v/t15.5256-10/385526356_860298372206605_2121093004487075419_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=1a7029&_nc_ohc=fVWRYJ4KK54AX9thIss&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-1.fna&oh=00_AfBEdEt6_SQodaBl4fWmb4FYuU_Kr2DsjvLyVGeI8XsEig&oe=655E088C,https://scontent.fhan3-4.fna.fbcdn.net/v/t42.1790-2/385341260_846345313667595_6069293736706734494_n.mp4?_nc_cat=104&ccb=1-7&_nc_sid=55d0d3&efg=eyJybHIiOjM0OSwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=q9m4hMCwgLkAX8i963l&rl=349&vabr=194&_nc_ht=scontent.fhan3-4.fna&oh=00_AfA717rbf04eGUjWFOOwpzJi6uBQb3_zacuRlIZyK5lm6g&oe=655CBA5D,592,4,551,1,2,0,1150,6,26,99
322,101084031778928,Biết thế éo đi làm,101084031778928_883221173810191,2023-10-03T13:00:01+0000,2023-10-11T11:46:44+0000,Post này để đánh giá khả năng quản lý tài chính của bạn: Số tiền gần đây nhất bạn vay là bao nhiêu và vì mục đích gì?,status,,,2232,2,231,1,286,0,2752,3,110,0
323,101084031778928,Biết thế éo đi làm,101084031778928_883201380478837,2023-10-03T11:32:33+0000,2023-10-05T12:44:19+0000,Gặp nhau rồi thì cũm là bạn,photo,https://scontent.fhan4-3.fna.fbcdn.net/v/t39.30808-6/386542926_883201347145507_662598916370852632_n.jpg?stp=dst-jpg_p130x130&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nO9FsGJeHJoAX8I5yxw&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-3.fna&oh=00_AfBqTYLs_9XiYYN2UoYaaUS41SJKOXkGMi5FMbvhJPDG5g&oe=655D8B50,,835,4,1042,1,7,0,1889,3,56,0
324,101084031778928,Biết thế éo đi làm,101084031778928_883116233820685,2023-10-03T10:01:01+0000,2023-10-04T18:04:57+0000,Không một động tác thừa,photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/386510768_883116207154021_4949576258633969337_n.jpg?stp=dst-jpg_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=23MBP3CCtiwAX_UPK33&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfD21gSSX8UCVs6-Kgeu4JYhiB2puMtDM2F4-rSSr9xAQw&oe=655C4205,,7175,0,665,1,3,0,7844,3,30,0
325,101084031778928,Biết thế éo đi làm,101084031778928_883123177153324,2023-10-03T08:25:56+0000,2023-10-11T08:54:46+0000,"Vô tư bước ra đời
Đi làm hoá vô tri",status,,,749,1,511,0,41,0,1302,70,93,0
326,101084031778928,Biết thế éo đi làm,101084031778928_883083957157246,2023-10-03T06:49:30+0000,2023-10-15T00:12:53+0000,👍👍👍,photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/386508967_883083933823915_2501574292086797115_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SBPrInC3COQAX_Fy4PR&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfDGgh6jDzAHlkotqUQO0Ox_vZwNBZ3_LUUJT78O_lU5yA&oe=655D3BFF,,3366,64,4076,16,95,0,7617,179,492,0
327,101084031778928,Biết thế éo đi làm,101084031778928_883042350494740,2023-10-03T04:47:26+0000,2023-11-04T14:54:23+0000,"Khi công việc không thuận lợi:
Người ta: Tìm hướng giải quyết
Tôi: NGHỈ LÀM",status,,,2744,21,2748,11,101,0,5625,301,878,0
328,101084031778928,Biết thế éo đi làm,101084031778928_883014573830851,2023-10-03T03:32:27+0000,2023-10-17T15:41:27+0000,Tin nhắn miêu tả trung bình một người từ khi mới nhận việc đến lúc cbi nghỉ việc 👍,photo,https://scontent.fhan4-1.fna.fbcdn.net/v/t39.30808-6/386505702_883014547164187_7487337181285018988_n.jpg?stp=dst-jpg_p130x130&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=H90840PVk0EAX9VmpY1&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-1.fna&oh=00_AfAv4B9OKHZp90eyaMs046fxFWmqDCH0mkUyLnujSxMONw&oe=655C63E2,,963,1,1364,0,47,1,2376,49,163,0
329,101084031778928,Biết thế éo đi làm,101084031778928_882992140499761,2023-10-03T02:33:30+0000,2023-10-07T03:45:15+0000,"Tôi hết content rồi, tôi nghỉ việc đây 😞",status,,,1408,2,1128,4,48,0,2590,23,76,0
330,101084031778928,Biết thế éo đi làm,101084031778928_882500323882276,2023-10-02T10:06:47+0000,2023-10-07T03:44:24+0000,"Tôi theo chuyên ngành Marketing
Cũng là tôi: Bị đa cấp l.ừ.a 🥲",status,,,910,3,986,3,56,0,1958,18,93,0
331,101084031778928,Biết thế éo đi làm,101084031778928_882466117219030,2023-10-02T08:36:11+0000,2023-10-06T08:25:13+0000,GenZ làm giáo viên kiểu,photo,https://scontent.fhan4-3.fna.fbcdn.net/v/t39.30808-6/385912333_882466100552365_3267768003877587980_n.jpg?stp=dst-jpg_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=iA85Il3MY3cAX83D_t-&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan4-3.fna&oh=00_AfD81c-hHBjwNbFJ2fC-VoD_xfQ2zD8DuWQlvV4Q0hdwTQ&oe=655CA653,,1189,4,1407,2,44,0,2646,24,96,0
332,101084031778928,Biết thế éo đi làm,101084031778928_882422820556693,2023-10-02T06:51:11+0000,2023-11-15T11:59:14+0000,"""Em có thích đi làm không?""
Tôi:",photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/385869146_882422783890030_8773980282259604811_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=MvA4zBJ3gJkAX-g5vfM&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfC9boQqvxryEb5MgxNWz8QjVeuznX_T7GAtkHeuAk13mA&oe=655E017C,,3246,24,4066,2,198,0,7536,1152,1393,0
333,101084031778928,Biết thế éo đi làm,101084031778928_882376913894617,2023-10-02T05:05:21+0000,2023-10-06T08:17:17+0000,Xin sếp nghỉ vì bận chuyện gia đình. Hôm sau up str đi du lịch nhưng quên c.h.ặ.n sếp và đồng nghiệp 🥲,status,,,1006,5,1226,0,32,0,2269,12,103,0
334,101084031778928,Biết thế éo đi làm,101084031778928_882335187232123,2023-10-02T03:16:04+0000,2023-10-13T15:30:23+0000,Cách mà tôi đã tích cóp suốt 10 tháng qua:,photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/385485678_882335153898793_3687967733390220789_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZxNf-kNPC1UAX9bYEOY&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfArNzCIsiL2Y5YMEdRZR0fori_-qF1fwhopRMuckiZ6bA&oe=655CF3AD,,1416,6,893,2,366,0,2683,157,180,0
335,101084031778928,Biết thế éo đi làm,101084031778928_882301890568786,2023-10-02T02:01:44+0000,2023-10-15T10:58:31+0000,"Lương thoả thuận = Lương thấp
Lương hấp dẫn = Lương thấp
Lương theo năng lực = Lương thấp
Lương trao đổi = Lương thấp
Lương cạnh tranh = Lương thấp",status,,,3824,17,4217,2,140,0,8200,195,440,0
336,101084031778928,Biết thế éo đi làm,101084031778928_882021370596838,2023-10-01T14:12:59+0000,2023-10-07T11:54:01+0000,"Tôi: ""Em hiểu rồi"" cho qua chuyện.
Sếp: ""Hiểu như nào?""
Tôi:",photo,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.30808-6/385474399_882021340596841_2659335498761989929_n.jpg?stp=dst-jpg_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8oUo-HuQmWQAX_8bhfL&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fhan3-3.fna&oh=00_AfAyL7168_r_SZ_I68e9O6yMR_0VWbzm8rwDceFN7aPLNQ&oe=655C42D5,,1148,1,1079,0,153,0,2381,84,151,0
337,101084031778928,Biết thế éo đi làm,101084031778928_881996043932704,2023-10-01T13:18:30+0000,2023-10-03T18:34:43+0000,Mai là ngày đi làm đầu tiên của tháng 10 nên là minh se quyet tam khong di lam muon ☺️,status,,,956,8,589,1,15,0,1569,32,119,0
